"year","title","name","state","where","date"
"2017","Mr"," BENNET",NA,"Senate","2017-11-30"
"2017","Mr"," BENNET",NA,"Senate","2017-12-01"
"2017","Mr"," BENNET",NA,"Senate","2017-12-06"
"2017","Mr"," BENNET",NA,"Senate","2017-12-14"
"2017","Mr"," BENNET",NA,"Senate","2017-12-18"
"2017","Mr"," BENNET",NA,"Senate","2017-12-20"
"2017","Mr"," BENNET",NA,"Senate","2017-12-21"
"2017","Mr"," BERA",NA,"House","2017-01-05"
"2017","Mr"," BERA",NA,"House","2017-01-10"
"2017","Mr"," BERA",NA,"House","2017-02-16"
"2017","Mr"," BERA",NA,"House","2017-03-07"
"2017","Mr"," BERA",NA,"House","2017-03-16"
"2017","Mr"," BERA",NA,"House","2017-03-23"
"2017","Mr"," BERA",NA,"House","2017-06-22"
"2017","Mr"," BERA",NA,"House","2017-07-12"
"2017","Mr"," BERGMAN",NA,"House","2017-01-10"
"2017","Mr"," BERGMAN",NA,"House","2017-01-23"
"2017","Mr"," BERGMAN",NA,"House","2017-02-13"
"2017","Mr"," BERGMAN",NA,"House","2017-02-14"
"2017","Mr"," BERGMAN",NA,"House","2017-03-15"
"2017","Mr"," BERGMAN",NA,"House","2017-03-22"
"2017","Mr"," BERGMAN",NA,"House","2017-03-24"
"2017","Mr"," BERGMAN",NA,"House","2017-03-27"
"2017","Mr"," BERGMAN",NA,"House","2017-04-25"
"2017","Mr"," BERGMAN",NA,"House","2017-05-19"
"2017","Mr"," BERGMAN",NA,"House","2017-05-22"
"2017","Mr"," BERGMAN",NA,"House","2017-06-13"
"2017","Mr"," BERGMAN",NA,"House","2017-06-29"
"2017","Mr"," BERGMAN",NA,"House","2017-07-24"
"2017","Mr"," BERGMAN",NA,"House","2017-07-25"
"2017","Mr"," BERGMAN",NA,"House","2017-07-26"
"2017","Mr"," BERGMAN",NA,"House","2017-07-28"
"2017","Mr"," BERGMAN",NA,"House","2017-10-04"
"2017","Mr"," BERGMAN",NA,"House","2017-10-10"
"2017","Mr"," BERGMAN",NA,"House","2017-11-01"
"2017","Mr"," BERGMAN",NA,"House","2017-11-07"
"2017","Mr"," BERGMAN",NA,"House","2017-11-09"
"2017","Mr"," BEYER",NA,"House","2017-01-05"
"2017","Mr"," BEYER",NA,"House","2017-01-11"
"2017","Mr"," BEYER",NA,"House","2017-01-13"
"2017","Mr"," BEYER",NA,"House","2017-01-31"
"2017","Mr"," BEYER",NA,"House","2017-02-01"
"2017","Mr"," BEYER",NA,"House","2017-02-07"
"2017","Mr"," BEYER",NA,"House","2017-02-16"
"2017","Mr"," BEYER",NA,"House","2017-02-28"
"2017","Mr"," BEYER",NA,"House","2017-03-29"
"2017","Mr"," BEYER",NA,"House","2017-03-30"
"2017","Mr"," BEYER",NA,"House","2017-04-06"
"2017","Mr"," BEYER",NA,"House","2017-04-25"
"2017","Mr"," BEYER",NA,"House","2017-06-13"
"2017","Mr"," BEYER",NA,"House","2017-06-21"
"2017","Mr"," BEYER",NA,"House","2017-06-27"
"2017","Mr"," BEYER",NA,"House","2017-06-28"
"2017","Mr"," BEYER",NA,"House","2017-07-18"
"2017","Mr"," BEYER",NA,"House","2017-07-19"
"2017","Mr"," BEYER",NA,"House","2017-07-26"
"2017","Mr"," BEYER",NA,"House","2017-09-07"
"2017","Mr"," BEYER",NA,"House","2017-09-12"
"2017","Mr"," BEYER",NA,"House","2017-09-14"
"2017","Mr"," BEYER",NA,"House","2017-10-04"
"2017","Mr"," BEYER",NA,"House","2017-10-12"
"2017","Mr"," BEYER",NA,"House","2017-11-01"
"2017","Mr"," BEYER",NA,"House","2017-12-20"
"2017","Mr"," BIGGS",NA,"House","2017-01-05"
"2017","Mr"," BIGGS",NA,"House","2017-01-11"
"2017","Mr"," BIGGS",NA,"House","2017-01-12"
"2017","Mr"," BIGGS",NA,"House","2017-01-24"
"2017","Mr"," BIGGS",NA,"House","2017-02-03"
"2017","Mr"," BIGGS",NA,"House","2017-03-02"
"2017","Mr"," BIGGS",NA,"House","2017-03-09"
"2017","Mr"," BIGGS",NA,"House","2017-03-17"
"2017","Mr"," BIGGS",NA,"House","2017-03-28"
"2017","Mr"," BIGGS",NA,"House","2017-03-29"
"2017","Mr"," BIGGS",NA,"House","2017-04-04"
"2017","Mr"," BIGGS",NA,"House","2017-04-05"
"2017","Mr"," BIGGS",NA,"House","2017-04-25"
"2017","Mr"," BIGGS",NA,"House","2017-04-27"
"2017","Mr"," BIGGS",NA,"House","2017-05-02"
"2017","Mr"," BIGGS",NA,"House","2017-05-17"
"2017","Mr"," BIGGS",NA,"House","2017-05-18"
"2017","Mr"," BIGGS",NA,"House","2017-05-24"
"2017","Mr"," BIGGS",NA,"House","2017-05-25"
"2017","Mr"," BIGGS",NA,"House","2017-06-13"
"2017","Mr"," BIGGS",NA,"House","2017-06-21"
"2017","Mr"," BIGGS",NA,"House","2017-06-23"
"2017","Mr"," BIGGS",NA,"House","2017-06-27"
"2017","Mr"," BIGGS",NA,"House","2017-06-29"
"2017","Mr"," BIGGS",NA,"House","2017-07-12"
"2017","Mr"," BIGGS",NA,"House","2017-07-14"
"2017","Mr"," BIGGS",NA,"House","2017-07-18"
"2017","Mr"," BIGGS",NA,"House","2017-07-20"
"2017","Mr"," BIGGS",NA,"House","2017-07-27"
"2017","Mr"," BIGGS",NA,"House","2017-09-07"
"2017","Mr"," BIGGS",NA,"House","2017-09-13"
"2017","Mr"," BIGGS",NA,"House","2017-10-02"
"2017","Mr"," BIGGS",NA,"House","2017-11-01"
"2017","Mr"," BIGGS",NA,"House","2017-11-02"
"2017","Mr"," BIGGS",NA,"House","2017-11-07"
"2017","Mr"," BIGGS",NA,"House","2017-12-12"
"2017","Mr"," BIGGS",NA,"House","2017-12-20"
"2017","Mr"," BILIRAKIS",NA,"House","2017-01-05"
"2017","Mr"," BILIRAKIS",NA,"House","2017-01-10"
"2017","Mr"," BILIRAKIS",NA,"House","2017-01-12"
"2017","Mr"," BILIRAKIS",NA,"House","2017-01-23"
"2017","Mr"," BILIRAKIS",NA,"House","2017-01-31"
"2017","Mr"," BILIRAKIS",NA,"House","2017-02-07"
"2017","Mr"," BILIRAKIS",NA,"House","2017-02-13"
"2017","Mr"," BILIRAKIS",NA,"House","2017-02-16"
"2017","Mr"," BILIRAKIS",NA,"House","2017-03-01"
"2017","Mr"," BILIRAKIS",NA,"House","2017-03-07"
"2017","Mr"," BILIRAKIS",NA,"House","2017-03-16"
"2017","Mr"," BILIRAKIS",NA,"House","2017-04-04"
"2017","Mr"," BILIRAKIS",NA,"House","2017-04-05"
"2017","Mr"," BILIRAKIS",NA,"House","2017-04-25"
"2017","Mr"," BILIRAKIS",NA,"House","2017-05-03"
"2017","Mr"," BILIRAKIS",NA,"House","2017-05-04"
"2017","Mr"," BILIRAKIS",NA,"House","2017-05-16"
"2017","Mr"," BILIRAKIS",NA,"House","2017-05-17"
"2017","Mr"," BILIRAKIS",NA,"House","2017-05-23"
"2017","Mr"," BILIRAKIS",NA,"House","2017-06-08"
"2017","Mr"," BILIRAKIS",NA,"House","2017-06-12"
"2017","Mr"," BILIRAKIS",NA,"House","2017-06-13"
"2017","Mr"," BILIRAKIS",NA,"House","2017-06-15"
"2017","Mr"," BILIRAKIS",NA,"House","2017-06-22"
"2017","Mr"," BILIRAKIS",NA,"House","2017-06-27"
"2017","Mr"," BILIRAKIS",NA,"House","2017-06-29"
"2017","Mr"," BILIRAKIS",NA,"House","2017-07-12"
"2017","Mr"," BILIRAKIS",NA,"House","2017-07-13"
"2017","Mr"," BILIRAKIS",NA,"House","2017-07-14"
"2017","Mr"," BILIRAKIS",NA,"House","2017-07-18"
"2017","Mr"," BILIRAKIS",NA,"House","2017-07-24"
"2017","Mr"," BILIRAKIS",NA,"House","2017-09-06"
"2017","Mr"," BILIRAKIS",NA,"House","2017-09-25"
"2017","Mr"," BILIRAKIS",NA,"House","2017-09-26"
"2017","Mr"," BILIRAKIS",NA,"House","2017-10-03"
"2017","Mr"," BILIRAKIS",NA,"House","2017-10-04"
"2017","Mr"," BILIRAKIS",NA,"House","2017-10-11"
"2017","Mr"," BILIRAKIS",NA,"House","2017-11-02"
"2017","Mr"," BILIRAKIS",NA,"House","2017-11-03"
"2017","Mr"," BILIRAKIS",NA,"House","2017-11-07"
"2017","Mr"," BILIRAKIS",NA,"House","2017-11-09"
"2017","Mr"," BILIRAKIS",NA,"House","2017-11-16"
"2017","Mr"," BILIRAKIS",NA,"House","2017-12-01"
"2017","Mr"," BISHOP","Georgia","House","2017-01-23"
"2017","Mr"," BISHOP","Georgia","House","2017-01-30"
"2017","Mr"," BISHOP","Georgia","House","2017-02-14"
"2017","Mr"," BISHOP","Georgia","House","2017-04-25"
"2017","Mr"," BISHOP","Georgia","House","2017-05-03"
"2017","Mr"," BISHOP","Georgia","House","2017-09-06"
"2017","Mr"," BISHOP","Georgia","House","2017-12-11"
"2017","Mr"," BISHOP","Michigan","House","2017-01-05"
"2017","Mr"," BISHOP","Michigan","House","2017-01-11"
"2017","Mr"," BISHOP","Michigan","House","2017-01-12"
"2017","Mr"," BISHOP","Michigan","House","2017-01-23"
"2017","Mr"," BISHOP","Michigan","House","2017-03-24"
"2017","Mr"," BISHOP","Michigan","House","2017-04-04"
"2017","Mr"," BISHOP","Michigan","House","2017-05-22"
"2017","Mr"," BISHOP","Michigan","House","2017-05-24"
"2017","Mr"," BISHOP","Michigan","House","2017-06-20"
"2017","Mr"," BISHOP","Michigan","House","2017-06-22"
"2017","Mr"," BISHOP","Michigan","House","2017-06-27"
"2017","Mr"," BISHOP","Michigan","House","2017-07-13"
"2017","Mr"," BISHOP","Michigan","House","2017-07-14"
"2017","Mr"," BISHOP","Michigan","House","2017-07-18"
"2017","Mr"," BISHOP","Michigan","House","2017-07-27"
"2017","Mr"," BISHOP","Michigan","House","2017-09-13"
"2017","Mr"," BISHOP","Michigan","House","2017-09-26"
"2017","Mr"," BISHOP","Michigan","House","2017-10-03"
"2017","Mr"," BISHOP","Michigan","House","2017-10-25"
"2017","Mr"," BISHOP","Michigan","House","2017-11-15"
"2017","Mr"," BISHOP","Michigan","House","2017-11-16"
"2017","Mr"," BISHOP","Michigan","House","2017-11-29"
"2017","Mr"," BISHOP","Michigan","House","2017-12-19"
"2017","Mr"," BISHOP","Utah","House","2017-02-01"
"2017","Mr"," BISHOP","Utah","House","2017-02-03"
"2017","Mr"," BISHOP","Utah","House","2017-02-07"
"2017","Mr"," BISHOP","Utah","House","2017-02-14"
"2017","Mr"," BISHOP","Utah","House","2017-02-16"
"2017","Mr"," BISHOP","Utah","House","2017-06-21"
"2017","Mr"," BISHOP","Utah","House","2017-07-12"
"2017","Mr"," BISHOP","Utah","House","2017-07-20"
"2017","Mr"," BISHOP","Utah","House","2017-07-26"
"2017","Mr"," BISHOP","Utah","House","2017-09-12"
"2017","Mr"," BISHOP","Utah","House","2017-10-04"
"2017","Mr"," BISHOP","Utah","House","2017-11-01"
"2017","Mr"," BISHOP","Utah","House","2017-11-13"
"2017","Mr"," BISHOP","Utah","House","2017-12-07"
"2017","Mr"," BLUM",NA,"House","2017-01-04"
"2017","Mr"," BLUM",NA,"House","2017-05-23"
"2017","Mr"," BLUM",NA,"House","2017-10-12"
"2017","Mr"," BLUM",NA,"House","2017-11-01"
"2017","Mr"," BLUM",NA,"House","2017-11-14"
"2017","Mr"," BLUMENAUER",NA,"House","2017-01-05"
"2017","Mr"," BLUMENAUER",NA,"House","2017-01-10"
"2017","Mr"," BLUMENAUER",NA,"House","2017-01-11"
"2017","Mr"," BLUMENAUER",NA,"House","2017-01-12"
"2017","Mr"," BLUMENAUER",NA,"House","2017-01-13"
"2017","Mr"," BLUMENAUER",NA,"House","2017-01-30"
"2017","Mr"," BLUMENAUER",NA,"House","2017-01-31"
"2017","Mr"," BLUMENAUER",NA,"House","2017-02-02"
"2017","Mr"," BLUMENAUER",NA,"House","2017-02-15"
"2017","Mr"," BLUMENAUER",NA,"House","2017-02-16"
"2017","Mr"," BLUMENAUER",NA,"House","2017-02-27"
"2017","Mr"," BLUMENAUER",NA,"House","2017-03-01"
"2017","Mr"," BLUMENAUER",NA,"House","2017-03-16"
"2017","Mr"," BLUMENAUER",NA,"House","2017-03-21"
"2017","Mr"," BLUMENAUER",NA,"House","2017-03-22"
"2017","Mr"," BLUMENAUER",NA,"House","2017-03-24"
"2017","Mr"," BLUMENAUER",NA,"House","2017-04-26"
"2017","Mr"," BLUMENAUER",NA,"House","2017-05-04"
"2017","Mr"," BLUMENAUER",NA,"House","2017-06-06"
"2017","Mr"," BLUMENAUER",NA,"House","2017-06-07"
"2017","Mr"," BLUMENAUER",NA,"House","2017-06-13"
"2017","Mr"," BLUMENAUER",NA,"House","2017-06-27"
"2017","Mr"," BLUMENAUER",NA,"House","2017-06-28"
"2017","Mr"," BLUMENAUER",NA,"House","2017-07-12"
"2017","Mr"," BLUMENAUER",NA,"House","2017-07-25"
"2017","Mr"," BLUMENAUER",NA,"House","2017-07-26"
"2017","Mr"," BLUMENAUER",NA,"House","2017-09-05"
"2017","Mr"," BLUMENAUER",NA,"House","2017-09-06"
"2017","Mr"," BLUMENAUER",NA,"House","2017-09-07"
"2017","Mr"," BLUMENAUER",NA,"House","2017-09-13"
"2017","Mr"," BLUMENAUER",NA,"House","2017-10-03"
"2017","Mr"," BLUMENAUER",NA,"House","2017-10-11"
"2017","Mr"," BLUMENAUER",NA,"House","2017-10-12"
"2017","Mr"," BLUMENAUER",NA,"House","2017-10-24"
"2017","Mr"," BLUMENAUER",NA,"House","2017-10-25"
"2017","Mr"," BLUMENAUER",NA,"House","2017-11-03"
"2017","Mr"," BLUMENAUER",NA,"House","2017-11-14"
"2017","Mr"," BLUMENAUER",NA,"House","2017-11-15"
"2017","Mr"," BLUMENAUER",NA,"House","2017-11-16"
"2017","Mr"," BLUMENAUER",NA,"House","2017-12-04"
"2017","Mr"," BLUMENAUER",NA,"House","2017-12-05"
"2017","Mr"," BLUMENAUER",NA,"House","2017-12-06"
"2017","Mr"," BLUMENAUER",NA,"House","2017-12-07"
"2017","Mr"," BLUMENAUER",NA,"House","2017-12-12"
"2017","Mr"," BLUMENAUER",NA,"House","2017-12-13"
"2017","Mr"," BLUMENAUER",NA,"House","2017-12-19"
"2017","Mr"," BLUMENTAL",NA,"Senate","2017-06-22"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-01-09"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-01-11"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-01-12"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-01-24"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-01-30"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-01-31"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-02-06"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-02-09"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-02-14"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-02-15"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-02-16"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-03-01"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-03-02"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-03-06"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-03-08"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-03-21"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-03-22"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-03-23"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-03-29"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-03-30"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-04-04"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-04-24"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-04-25"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-04-26"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-04-27"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-05-03"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-05-11"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-05-17"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-05-25"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-06-07"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-06-15"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-06-19"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-06-21"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-06-26"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-06-28"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-07-11"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-07-12"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-07-13"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-07-19"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-07-26"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-07-27"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-08-01"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-08-02"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-09-06"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-09-13"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-09-14"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-09-19"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-09-25"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-09-26"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-09-27"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-09-28"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-10-02"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-10-17"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-10-24"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-11-01"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-11-07"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-11-15"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-11-16"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-11-29"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-11-30"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-12-01"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-12-05"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-12-12"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-12-13"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-12-14"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-12-19"
"2017","Mr"," BLUMENTHAL",NA,"Senate","2017-12-21"
"2017","Mr"," BLUNT",NA,"Senate","2017-01-05"
"2017","Mr"," BLUNT",NA,"Senate","2017-01-20"
"2017","Mr"," BLUNT",NA,"Senate","2017-02-01"
"2017","Mr"," BLUNT",NA,"Senate","2017-02-06"
"2017","Mr"," BLUNT",NA,"Senate","2017-02-15"
"2017","Mr"," BLUNT",NA,"Senate","2017-03-02"
"2017","Mr"," BLUNT",NA,"Senate","2017-03-09"
"2017","Mr"," BLUNT",NA,"Senate","2017-03-14"
"2017","Mr"," BLUNT",NA,"Senate","2017-03-21"
"2017","Mr"," BLUNT",NA,"Senate","2017-03-28"
"2017","Mr"," BLUNT",NA,"Senate","2017-03-29"
"2017","Mr"," BLUNT",NA,"Senate","2017-04-07"
"2017","Mr"," BLUNT",NA,"Senate","2017-04-24"
"2017","Mr"," BLUNT",NA,"Senate","2017-04-27"
"2017","Mr"," BLUNT",NA,"Senate","2017-05-03"
"2017","Mr"," BLUNT",NA,"Senate","2017-05-04"
"2017","Mr"," BLUNT",NA,"Senate","2017-05-11"
"2017","Mr"," BLUNT",NA,"Senate","2017-05-16"
"2017","Mr"," BLUNT",NA,"Senate","2017-05-17"
"2017","Mr"," BLUNT",NA,"Senate","2017-05-24"
"2017","Mr"," BLUNT",NA,"Senate","2017-05-25"
"2017","Mr"," BLUNT",NA,"Senate","2017-06-08"
"2017","Mr"," BLUNT",NA,"Senate","2017-06-14"
"2017","Mr"," BLUNT",NA,"Senate","2017-06-22"
"2017","Mr"," BLUNT",NA,"Senate","2017-07-13"
"2017","Mr"," BLUNT",NA,"Senate","2017-07-20"
"2017","Mr"," BLUNT",NA,"Senate","2017-07-27"
"2017","Mr"," BLUNT",NA,"Senate","2017-08-02"
"2017","Mr"," BLUNT",NA,"Senate","2017-09-05"
"2017","Mr"," BLUNT",NA,"Senate","2017-09-07"
"2017","Mr"," BLUNT",NA,"Senate","2017-09-13"
"2017","Mr"," BLUNT",NA,"Senate","2017-09-18"
"2017","Mr"," BLUNT",NA,"Senate","2017-09-19"
"2017","Mr"," BLUNT",NA,"Senate","2017-09-25"
"2017","Mr"," BLUNT",NA,"Senate","2017-09-27"
"2017","Mr"," BLUNT",NA,"Senate","2017-10-04"
"2017","Mr"," BLUNT",NA,"Senate","2017-10-17"
"2017","Mr"," BLUNT",NA,"Senate","2017-10-19"
"2017","Mr"," BLUNT",NA,"Senate","2017-10-25"
"2017","Mr"," BLUNT",NA,"Senate","2017-10-31"
"2017","Mr"," BLUNT",NA,"Senate","2017-11-01"
"2017","Mr"," BLUNT",NA,"Senate","2017-11-02"
"2017","Mr"," BLUNT",NA,"Senate","2017-11-08"
"2017","Mr"," BLUNT",NA,"Senate","2017-11-14"
"2017","Mr"," BLUNT",NA,"Senate","2017-11-15"
"2017","Mr"," BLUNT",NA,"Senate","2017-11-29"
"2017","Mr"," BLUNT",NA,"Senate","2017-12-06"
"2017","Mr"," BLUNT",NA,"Senate","2017-12-13"
"2017","Mr"," BLUNT",NA,"Senate","2017-12-18"
"2017","Mr"," BLUNT",NA,"Senate","2017-12-21"
"2017","Mr"," BOOKER",NA,"Senate","2017-01-05"
"2017","Mr"," BOOKER",NA,"Senate","2017-01-09"
"2017","Mr"," BOOKER",NA,"Senate","2017-01-11"
"2017","Mr"," BOOKER",NA,"Senate","2017-01-17"
"2017","Mr"," BOOKER",NA,"Senate","2017-01-30"
"2017","Mr"," BOOKER",NA,"Senate","2017-02-02"
"2017","Mr"," BOOKER",NA,"Senate","2017-02-06"
"2017","Mr"," BOOKER",NA,"Senate","2017-02-09"
"2017","Mr"," BOOKER",NA,"Senate","2017-02-13"
"2017","Mr"," BOOKER",NA,"Senate","2017-02-14"
"2017","Mr"," BOOKER",NA,"Senate","2017-02-16"
"2017","Mr"," BOOKER",NA,"Senate","2017-03-21"
"2017","Mr"," BOOKER",NA,"Senate","2017-04-04"
"2017","Mr"," BOOKER",NA,"Senate","2017-04-26"
"2017","Mr"," BOOKER",NA,"Senate","2017-05-11"
"2017","Mr"," BOOKER",NA,"Senate","2017-05-17"
"2017","Mr"," BOOKER",NA,"Senate","2017-06-15"
"2017","Mr"," BOOKER",NA,"Senate","2017-06-19"
"2017","Mr"," BOOKER",NA,"Senate","2017-07-10"
"2017","Mr"," BOOKER",NA,"Senate","2017-07-11"
"2017","Mr"," BOOKER",NA,"Senate","2017-07-26"
"2017","Mr"," BOOKER",NA,"Senate","2017-07-27"
"2017","Mr"," BOOKER",NA,"Senate","2017-08-01"
"2017","Mr"," BOOKER",NA,"Senate","2017-09-07"
"2017","Mr"," BOOKER",NA,"Senate","2017-09-18"
"2017","Mr"," BOOKER",NA,"Senate","2017-09-26"
"2017","Mr"," BOOKER",NA,"Senate","2017-10-24"
"2017","Mr"," BOOKER",NA,"Senate","2017-11-13"
"2017","Mr"," BOOKER",NA,"Senate","2017-11-14"
"2017","Mr"," BOOKER",NA,"Senate","2017-11-15"
"2017","Mr"," BOOKER",NA,"Senate","2017-11-16"
"2017","Mr"," BOOKER",NA,"Senate","2017-11-27"
"2017","Mr"," BOOKER",NA,"Senate","2017-11-30"
"2017","Mr"," BOOKER",NA,"Senate","2017-12-01"
"2017","Mr"," BOOKER",NA,"Senate","2017-12-06"
"2017","Mr"," BOOKER",NA,"Senate","2017-12-12"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-01-09"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-01-31"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-02-01"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-02-02"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-02-10"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-03-09"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-03-13"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-03-21"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-04-04"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-04-24"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-04-27"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-05-11"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-05-15"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-05-22"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-06-08"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-06-13"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-06-21"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-07-27"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-08-02"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-08-03"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-09-12"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-09-19"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-09-25"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-10-02"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-10-16"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-10-23"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-10-30"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-11-01"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-11-08"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-11-30"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-12-14"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-12-19"
"2017","Mr"," BOOZMAN",NA,"Senate","2017-12-21"
"2017","Mr"," BOST",NA,"House","2017-01-05"
"2017","Mr"," BOST",NA,"House","2017-01-24"
"2017","Mr"," BOST",NA,"House","2017-02-01"
"2017","Mr"," BOST",NA,"House","2017-03-07"
"2017","Mr"," BOST",NA,"House","2017-03-16"
"2017","Mr"," BOST",NA,"House","2017-03-17"
"2017","Mr"," BOST",NA,"House","2017-03-23"
"2017","Mr"," BOST",NA,"House","2017-04-26"
"2017","Mr"," BOST",NA,"House","2017-04-28"
"2017","Mr"," BOST",NA,"House","2017-05-02"
"2017","Mr"," BOST",NA,"House","2017-05-18"
"2017","Mr"," BOST",NA,"House","2017-05-23"
"2017","Mr"," BOST",NA,"House","2017-06-08"
"2017","Mr"," BOST",NA,"House","2017-06-21"
"2017","Mr"," BOST",NA,"House","2017-06-23"
"2017","Mr"," BOST",NA,"House","2017-07-14"
"2017","Mr"," BOST",NA,"House","2017-07-24"
"2017","Mr"," BOST",NA,"House","2017-07-25"
"2017","Mr"," BOST",NA,"House","2017-07-26"
"2017","Mr"," BOST",NA,"House","2017-09-08"
"2017","Mr"," BOST",NA,"House","2017-09-14"
"2017","Mr"," BOST",NA,"House","2017-10-04"
"2017","Mr"," BOST",NA,"House","2017-10-25"
"2017","Mr"," BOST",NA,"House","2017-11-07"
